URL,Countries_Filled,Country_Code,Continent,Companies,Company Headquarters,HQ_Country,HQ_Continent
https://www.business-humanrights.org/en/latest-news/libya-cement-non-response-to-alleged-migrant-worker-abuse-incl-wage-theft-withheld-passports/,LY,LY,Africa,Libyan Cement Company,LY,LY,Africa
https://www.business-humanrights.org/en/latest-news/vaudes-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Vaude,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/etams-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Etam Groupe,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/hunkemoellers-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Hunkemoller,NL,NL,Europe
https://www.business-humanrights.org/en/latest-news/inditexs-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Inditex,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/lidls-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Lidl,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/lpps-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,LPP Spółka Akcyjna,PL,PL,Europe
https://www.business-humanrights.org/en/latest-news/new-looks-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,New Look,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/ovs-groups-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,OVS SpA,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/adastrias-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Adastria,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/takkos-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Takko,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/schoeffels-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Schoeffel,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/aeons-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,AEON,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/allied-feather-downs-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Allied Feather and Down,US,US,North America
https://www.business-humanrights.org/en/latest-news/auchans-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Auchan,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/benettons-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Benetton Group,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/bergans-fritids-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Bergans,NO,NO,Europe
https://www.business-humanrights.org/en/latest-news/bestsellers-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Bestseller,DK,DK,Europe
https://www.business-humanrights.org/en/latest-news/carrefours-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Carrefour,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/cps-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,C.P. Company,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/gécamines-did-not-respond-3/,CD,CD,Africa,Gécamines,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/new-wave-groups-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,New Wave Group,SE,SE,Europe
https://www.business-humanrights.org/en/latest-news/matalans-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update-2/,MM,MM,Asia,Matalan,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/we-europes-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,WE Fashion,NL,NL,Europe
https://www.business-humanrights.org/en/latest-news/lc-waikikis-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,LC Waikiki,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/encuentros-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Encuentro,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/defactos-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,DeFacto,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/response-from-petrobras-to-allegations-of-labour-abuse-in-ethanol-supply-chains/,BR,BR,South America,Petrobras,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/abac-did-not-respond/,IT|RU|UA,IT,Europe,ABAC,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/abac-did-not-respond/,IT|RU|UA,RU,Europe,ABAC,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/abac-did-not-respond/,IT|RU|UA,UA,Europe,ABAC,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/acb-did-not-respond/,FR|RU|UA,FR,Europe,ACB,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/acb-did-not-respond/,FR|RU|UA,RU,Europe,ACB,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/acb-did-not-respond/,FR|RU|UA,UA,Europe,ACB,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/trollkids-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,TROLLKIDS,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/alzmetall-did-not-respond/,DE|RU|UA,DE,Europe,Alzmetall,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/alzmetall-did-not-respond/,DE|RU|UA,RU,Europe,Alzmetall,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/alzmetall-did-not-respond/,DE|RU|UA,UA,Europe,Alzmetall,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/angstrom-engineering-did-not-respond/,CA|RU|UA,CA,North America,Angstrom Engineering,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/angstrom-engineering-did-not-respond/,CA|RU|UA,RU,Europe,Angstrom Engineering,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/angstrom-engineering-did-not-respond/,CA|RU|UA,UA,Europe,Angstrom Engineering,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/semir-international-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Zhejiang Semir Garment,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/aristech-did-not-respond/,RU|TW|UA,RU,Europe,Aristech,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/aristech-did-not-respond/,RU|TW|UA,TW,Asia,Aristech,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/aristech-did-not-respond/,RU|TW|UA,UA,Europe,Aristech,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/binder-did-not-respond/,DE|RU|UA,DE,Europe,Binder,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/binder-did-not-respond/,DE|RU|UA,RU,Europe,Binder,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/binder-did-not-respond/,DE|RU|UA,UA,Europe,Binder,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/new-yorkers-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,New Yorker,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/coord3-did-not-respond/,IT|RU|UA,IT,Europe,Coord3,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/coord3-did-not-respond/,IT|RU|UA,RU,Europe,Coord3,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/coord3-did-not-respond/,IT|RU|UA,UA,Europe,Coord3,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/colins-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Colin's,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/deratech-did-not-respond/,BE|RU|UA,BE,Europe,Deratech,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/deratech-did-not-respond/,BE|RU|UA,RU,Europe,Deratech,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/deratech-did-not-respond/,BE|RU|UA,UA,Europe,Deratech,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/alpen-groups-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Alpen Group,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/burtles-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Burtle,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/dunlops-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Dunlop Sports,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/diener-electronic-did-not-respond/,DE|RU|UA,DE,Europe,Diener Electronic,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/diener-electronic-did-not-respond/,DE|RU|UA,RU,Europe,Diener Electronic,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/diener-electronic-did-not-respond/,DE|RU|UA,UA,Europe,Diener Electronic,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/dongling-technologies-did-not-respond/,CN|RU|UA,CN,Asia,Dongling Technologies,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/dongling-technologies-did-not-respond/,CN|RU|UA,RU,Europe,Dongling Technologies,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/dongling-technologies-did-not-respond/,CN|RU|UA,UA,Europe,Dongling Technologies,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/elma-schmidbauer-did-not-respond/,DE|RU|UA,DE,Europe,Elma Schmidbauer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/elma-schmidbauer-did-not-respond/,DE|RU|UA,RU,Europe,Elma Schmidbauer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/elma-schmidbauer-did-not-respond/,DE|RU|UA,UA,Europe,Elma Schmidbauer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/equitop-did-not-respond/,RU|TW|UA,RU,Europe,Equitop (part of FFG Group),TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/equitop-did-not-respond/,RU|TW|UA,TW,Asia,Equitop (part of FFG Group),TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/equitop-did-not-respond/,RU|TW|UA,UA,Europe,Equitop (part of FFG Group),TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/mos-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,MO (part of Sonae Group),PT,PT,Europe
https://www.business-humanrights.org/en/latest-news/ersa-did-not-respond/,DE|RU|UA,DE,Europe,ERSA,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/ersa-did-not-respond/,DE|RU|UA,RU,Europe,ERSA,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/ersa-did-not-respond/,DE|RU|UA,UA,Europe,ERSA,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/frasers-groups-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Frasers Group,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/orsays-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Orsay,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/tendams-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Tendam,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/shimamuras-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Shimamura,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/toyos-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Toyo,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/karsees-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Karsee,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/united-arrows-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,United Arrows,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/max-maras-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Max Mara Fashion Group,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/east-space-light-did-not-respond/,CN|RU|UA,CN,Asia,East Space Light (ESL),CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/east-space-light-did-not-respond/,CN|RU|UA,RU,Europe,East Space Light (ESL),CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/east-space-light-did-not-respond/,CN|RU|UA,UA,Europe,East Space Light (ESL),CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/nauticas-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Nautica,US,US,North America
https://www.business-humanrights.org/en/latest-news/teddy-groups-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update-2/,MM,MM,Asia,Teddy Group,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/macrons-non-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Macron,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/falcon-machine-tools-did-not-respond/,RU|TW|UA,RU,Europe,Falcon Machine Tools (part of Chevalier),TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/falcon-machine-tools-did-not-respond/,RU|TW|UA,TW,Asia,Falcon Machine Tools (part of Chevalier),TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/falcon-machine-tools-did-not-respond/,RU|TW|UA,UA,Europe,Falcon Machine Tools (part of Chevalier),TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/fehlmann-did-not-respond/,CH|RU|UA,CH,Europe,Fehlmann,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/fehlmann-did-not-respond/,CH|RU|UA,RU,Europe,Fehlmann,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/fehlmann-did-not-respond/,CH|RU|UA,UA,Europe,Fehlmann,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/fmb-did-not-respond/,IT|RU|UA,IT,Europe,FMB,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/fmb-did-not-respond/,IT|RU|UA,RU,Europe,FMB,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/fmb-did-not-respond/,IT|RU|UA,UA,Europe,FMB,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/fps-werkzeugmaschinen-did-not-respond/,DE|RU|UA,DE,Europe,FPS Werkzeugmaschinen,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/fps-werkzeugmaschinen-did-not-respond/,DE|RU|UA,RU,Europe,FPS Werkzeugmaschinen,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/fps-werkzeugmaschinen-did-not-respond/,DE|RU|UA,UA,Europe,FPS Werkzeugmaschinen,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/ge-inspection-technologies-waygate-technologies-response/,RU|UA|US,RU,Europe,Waygate Technologies (formerly GE Inspection Technologies),US,US,North America
https://www.business-humanrights.org/en/latest-news/ge-inspection-technologies-waygate-technologies-response/,RU|UA|US,UA,Europe,Waygate Technologies (formerly GE Inspection Technologies),US,US,North America
https://www.business-humanrights.org/en/latest-news/ge-inspection-technologies-waygate-technologies-response/,RU|UA|US,US,North America,Waygate Technologies (formerly GE Inspection Technologies),US,US,North America
https://www.business-humanrights.org/en/latest-news/giuseppe-giana-did-not-respond/,IT|RU|UA,IT,Europe,Giuseppe Giana,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/giuseppe-giana-did-not-respond/,IT|RU|UA,RU,Europe,Giuseppe Giana,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/giuseppe-giana-did-not-respond/,IT|RU|UA,UA,Europe,Giuseppe Giana,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/gosan-did-not-respond/,RU|TW|UA,RU,Europe,Gosan,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/gosan-did-not-respond/,RU|TW|UA,TW,Asia,Gosan,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/gosan-did-not-respond/,RU|TW|UA,UA,Europe,Gosan,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/hach-did-not-respond/,RU|UA|US,RU,Europe,Hach,US,US,North America
https://www.business-humanrights.org/en/latest-news/hach-did-not-respond/,RU|UA|US,UA,Europe,Hach,US,US,North America
https://www.business-humanrights.org/en/latest-news/hach-did-not-respond/,RU|UA|US,US,North America,Hach,US,US,North America
https://www.business-humanrights.org/en/latest-news/hidrogarne-did-not-respond/,ES|RU|UA,ES,Europe,Hidrogarne,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/hidrogarne-did-not-respond/,ES|RU|UA,RU,Europe,Hidrogarne,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/hidrogarne-did-not-respond/,ES|RU|UA,UA,Europe,Hidrogarne,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/houfek-did-not-respond/,CZ|RU|UA,CZ,Europe,Houfek,CZ,CZ,Europe
https://www.business-humanrights.org/en/latest-news/houfek-did-not-respond/,CZ|RU|UA,RU,Europe,Houfek,CZ,CZ,Europe
https://www.business-humanrights.org/en/latest-news/houfek-did-not-respond/,CZ|RU|UA,UA,Europe,Houfek,CZ,CZ,Europe
